Domain,Have_IP,Lengthy_URL,Domain_http,TinyURL,Prefix/Suffix,Label,@,?,-,=,.,#,%,+,$,!,*,",",//
sourceforge.net,0,1,0,0,0,0,0,1,2,2,2,0,2,6,0,0,0,0,1
bluegape.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
nesn.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
emgn.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
vnexpress.net,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,95,5,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tunein.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
mashable.com,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
tinnhanh360.net,0,1,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,1
bestblackhatforum.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,92,5,0,0,0,0,1
vnexpress.net,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
ringring.vn,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
katproxy.com,0,1,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,1
squarespace.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
bdnews24.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
plarium.com,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1
icicibank.com,0,1,0,0,0,0,0,1,8,1,2,0,0,0,0,0,0,0,1
evernote.com,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,2,0,1,0,22,0,0,0,0,0,1
tunein.com,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,80,6,0,0,0,0,1
codecanyon.net,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,1,0,1,0,26,0,0,0,0,0,1
aljazeera.net,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
lastpass.com,0,1,0,0,0,0,0,1,4,1,5,0,0,0,0,0,0,0,1
censor.net.ua,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
web.de,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
qz.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
plarium.com,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1
olx.pl,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
mainichi.jp,0,1,0,0,0,0,0,1,0,1,4,0,7,0,0,0,0,0,1
buzzfil.net,0,1,0,0,0,0,0,1,16,1,2,0,0,0,0,0,0,0,1
thechive.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
ap.org,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
olx.ro,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
plarium.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,1
zozo.jp,0,1,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,1
correios.com.br,0,1,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1
motthegioi.vn,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,15,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
grantland.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
metro.co.uk,0,1,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,1
creativemarket.com,0,1,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1
themeforest.net,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1
ap.org,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
steamcommunity.com,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2
mixi.jp,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1
nguyentandung.org,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tobogo.net,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
emgn.com,0,1,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1
stackoverflow.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
indianexpress.com,0,1,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1
clien.net,0,1,0,0,0,0,0,1,0,2,2,0,15,0,0,0,0,0,1
grantland.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
bleacherreport.com,0,1,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1
mentalfloss.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
indianexpress.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
fishki.net,0,1,0,0,0,0,0,1,5,2,2,0,0,0,0,0,0,0,1
qz.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
fortune.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
web.de,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
qz.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
tobogo.net,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1
ap.org,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
nesn.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
icicibank.com,0,1,0,0,0,0,0,1,5,1,2,0,0,0,0,0,0,0,1
correios.com.br,0,1,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,1
ringring.vn,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
extratorrent.cc,0,1,0,0,0,0,0,0,1,0,3,0,5,5,0,0,0,0,1
tobogo.net,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1
web.de,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1
buzzfil.net,0,1,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,1
pornsharing.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
plarium.com,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
plarium.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
buzzfil.net,0,1,0,0,0,0,0,1,9,1,2,0,0,0,0,0,0,0,1
bestblackhatforum.com,0,1,0,0,0,0,0,1,11,1,1,0,24,0,0,0,0,0,1
putlocker.is,0,1,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1
olx.ro,0,1,0,0,0,0,0,1,1,3,1,0,8,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,65,5,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
grantland.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
correios.com.br,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1
getpocket.com,0,1,0,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,2
cox.com,0,1,0,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,9,0,1,0,80,0,0,0,0,0,1
interpark.com,0,1,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,1
nguyentandung.org,0,1,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
allrecipes.com,0,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1
mylust.com,0,1,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
privatbank.ua,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
extratorrent.cc,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1
xvideo-jp.com,0,1,0,0,1,0,0,0,1,0,1,0,51,0,0,0,0,0,1
cookpad.com,0,1,0,0,0,0,0,1,0,1,1,0,7,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
emgn.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
mixi.jp,0,1,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,2
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,15,2,2,0,7,15,0,0,0,0,1
pitchfork.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
metro.co.uk,0,1,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,1
web.tv,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
grantland.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1
ck101.com,0,1,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,1
akhbarelyom.com,0,1,0,0,0,0,0,0,2,0,2,0,20,0,0,0,0,0,1
qz.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
katproxy.com,0,1,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1
pikabu.ru,0,1,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
allegro.pl,0,1,0,0,0,0,0,1,7,5,2,0,2,0,0,0,0,0,1
grantland.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
nguyentandung.org,0,1,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,1
extratorrent.cc,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,1
pikabu.ru,0,1,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,1
sourceforge.net,0,1,0,0,0,0,0,1,1,2,3,0,4,8,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
cheezburger.com,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1
extratorrent.cc,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1
ap.org,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
telegraf.com.ua,0,1,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,1
maybank2u.com.my,0,1,0,0,0,0,0,1,3,5,3,0,0,0,0,0,0,0,1
hubpages.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
onedio.com,0,1,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,1
searchengineland.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
plarium.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
likemag.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
udn.com,0,1,0,0,0,0,0,0,2,0,1,0,51,0,0,0,0,0,1
emgn.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
paytm.com,0,1,0,0,0,0,0,2,9,2,1,0,0,0,0,0,0,0,1
censor.net.ua,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
metro.co.uk,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
searchengineland.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
dribbble.com,0,1,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,8,0,1,0,76,0,0,0,0,0,1
censor.net.ua,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
censor.net.ua,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
serverfault.com,0,1,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
giphy.com,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,2
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
extratorrent.cc,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1
mylust.com,0,1,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
tobogo.net,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1
arstechnica.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
qz.com,0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1
olx.ua,0,1,0,0,0,0,0,1,1,1,1,0,22,0,0,0,0,0,1
motthegioi.vn,0,1,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,1
techcrunch.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
fazenda.gov.br,0,1,0,0,0,0,0,1,7,1,6,0,0,0,0,0,0,0,1
motthegioi.vn,0,1,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,1
codecanyon.net,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1
udn.com,0,1,0,0,0,0,0,0,2,0,1,0,48,0,0,0,0,0,1
stackoverflow.com,0,1,0,0,0,0,0,1,11,1,1,0,0,0,0,0,0,0,1
aljazeera.net,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
searchengineland.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,1
rt.com,0,1,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
tobogo.net,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1
ringring.vn,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
xhamster.com,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
pornsharing.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,9,0,3,0,114,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,1
nesn.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
techcrunch.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
motthegioi.vn,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,1,0,1,0,24,0,0,0,0,0,1
metro.co.uk,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
seasonvar.ru,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1
nesn.com,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
interpark.com,0,1,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,9,0,1,0,74,0,0,0,0,0,1
plarium.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
ap.org,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
codecanyon.net,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
persianblog.ir,0,1,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1
babal.net,0,1,0,0,0,0,0,0,2,0,1,0,24,0,0,0,0,0,1
medium.com,0,1,0,0,0,0,0,1,6,1,1,0,4,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
superuser.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
jezebel.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,17,0,0,0,0,0,0,0,1
likemag.com,0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1
mylust.com,0,1,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
icicibank.com,0,1,0,0,0,0,0,1,5,1,2,0,0,0,0,0,0,0,1
ap.org,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
allegro.pl,0,1,0,0,0,0,0,1,8,4,2,0,2,0,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,1
codecanyon.net,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1
qz.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
rocketnews24.com,0,1,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
digg.com,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
elitedaily.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
olx.ua,0,1,0,0,0,0,0,0,1,0,2,0,18,0,0,0,0,0,1
olx.co.id,0,1,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1
tune.pk,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,1
techcrunch.com,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1
oneplus.net,0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1
nesn.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
uproxx.com,0,1,0,1,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
pikabu.ru,0,1,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,62,5,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
stackoverflow.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
superuser.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
jalopnik.com,0,1,0,0,0,0,0,0,10,0,1,0,0,1,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,1
fishki.net,0,1,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,1
tobogo.net,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
mylust.com,0,1,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
unity3d.com,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1
web.de,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
b9dm.com,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,1
cheezburger.com,0,1,0,0,0,0,0,1,9,2,1,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tobogo.net,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,0,1
olx.ro,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
udn.com,0,1,0,0,0,0,0,0,2,0,1,0,54,0,0,0,0,0,1
searchengineland.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
tunein.com,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1
indianexpress.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
katproxy.com,0,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1
distractify.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
metro.co.uk,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
correios.com.br,0,1,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1
metro.co.uk,0,1,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,1
aljazeera.net,0,1,0,0,0,0,0,0,1,0,1,0,24,0,0,0,0,0,1
otomoto.pl,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,56,5,0,0,0,0,1
aljazeera.net,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,14,0,0,0,0,0,0,0,1
sourceforge.net,0,1,0,0,0,0,0,1,0,2,1,0,2,10,0,0,0,0,1
qz.com,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1
archive.org,0,1,0,0,0,0,0,1,1,3,2,0,3,0,0,0,0,0,1
persianblog.ir,0,1,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,80,5,0,0,0,0,1
mic.com,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1
mirtesen.ru,0,1,0,0,0,0,0,1,3,3,3,0,12,0,0,0,0,0,1
faithtap.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
superuser.com,0,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,1
indianexpress.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,1
pitchfork.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,50,6,0,0,0,0,1
olx.in,0,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,1
kenh14.vn,0,1,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,1
pikabu.ru,0,1,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,1
tinnhanh360.net,0,1,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,1
elitedaily.com,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1
steamcommunity.com,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2
grantland.com,0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1
web.de,0,1,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,1
stackoverflow.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
pornsharing.com,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
torcache.net,0,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1
otomoto.pl,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
ap.org,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
jezebel.com,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
extratorrent.cc,0,1,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,0,1
khabaronline.ir,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
motthegioi.vn,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,1
myegy.to,0,1,0,0,0,0,0,0,0,0,1,0,106,0,0,0,0,0,1
seesaawiki.jp,0,1,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1
hubpages.com,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1
hollywoodlife.com,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
themeforest.net,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
nypost.com,0,1,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1
extratorrent.cc,0,1,0,0,0,0,0,0,1,0,2,0,3,7,0,0,0,0,1
io9.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
allrecipes.com,0,1,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,1
gizmodo.com,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1
mylust.com,0,1,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1
thenextweb.com,0,1,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1
twitter.com,0,1,0,0,0,0,0,1,1,1,2,0,92,5,0,0,0,0,1
